category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
301010;Электроригельный замок YB-500H(LED);Монтаж;;універсальний;Додаткові характеристики;;таймер затримки;У комплекті;;"замок, відповідна планка, монтажний комплект, інструкція";Живлення;;"DC 12 В, 1000 мА";Робоча температура;;-10 ~ +50;Розміри;;"замок: 267 х 45 х 38 мм, відповідна планка : 204 х 30 х 35 мм";Кількість в ящику;;10 шт;Розмір упаковки (Ш х В х Г);;295 x 115 x 50 мм;Вага брутто;;0.9 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок Yli Electronic MBK-180IN;Особливості;;Сумісність із замком:  YM-180N / YM-180N(LED) / YM-180-S / YM-180D-S / YM-180H(LED) / YM-180W-S / YM-180M;Розмір упаковки (Ш х В х Г);;40 x 15 x 140 мм;Вага брутто;;0.12 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Ригельный замок YB-100+;Метод роботи;;електрорігельний;Сила утримання;;800 кг;Живлення;;12В 110мА;Розміри;;"205x35x40 мм, ригель 16 мм";Таймер;;"0, 3, 6, 9 сек";Розмір упаковки (Ш х В х Г);;35 x 205 x 40 мм;Вага брутто;;0.72 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Ригельний замок врезной для системы контроля доступа YB-500B(LED);Метод роботи;;електрорігельний;Сила утримання;;1000 кг;Монтаж;;врізний;Без живлення;;зачинений;Додатково;;"Датчик стану двері, Таймер затримки";Таймер;;"0, 3, 6, 9 сек";Живлення;;12В 960мА (робоче);Робоча температура;;-40 ~ +60;Матеріал;;нержавіюча сталь;Вага;;"замок: 192x25x37, відповідна планка: 90x25x2, ригель: діаметр 16 мм";Розмір упаковки (Ш х В х Г);;25 x 192 x 37 мм;Вага брутто;;0.68 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок MBK-350NLC;Метод роботи;;L -подібний кронштейн;Сумісність;;YM-350N;Розміри;;260x48x42мм;Розмір упаковки (Ш х В х Г);;48 x 260 x 42 мм;Вага брутто;;0.49 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электрозащелка (power closed) для системы контроля доступа YS-132NC;Живлення;;DC 12B 200 мА;Сила утримання;;500 кг;Розміри;;250х25х31 мм;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;60 x 60 x 270 мм;Вага брутто;;0.4 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок Kraft K-300L;Сумісність;;KRF-300LED/TML-300LED;Тип пристрою;;L-подібний кронштейн утримання до 300 кг;Розмір упаковки (Ш х В х Г);;50 x 30 x 250 мм;Вага брутто;;0.22 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Ригельный замок Yli Electronic YB-80 (power closed) врезной (без питания открытый);Метод роботи;;електрорігельний без живлення: відкритий;Сила утримання;;300 кг;Живлення;;12В;Розміри;;70.3 x 59 x 27.5 мм;Матеріал;;сталь нержавіюча;Розмір упаковки (Ш х В х Г);;59 x 71 x 28 мм;Вага брутто;;0.15 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Уголок монтажный Yli Electronic MBK-280W-S(SS304)-L;Метод роботи;;Сумісний з замком YM-280W-S(SS304);Розмір упаковки (Ш х В х Г);;60 x 60 x 265 мм;Вага брутто;;0.1 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Ригельный замок YB-100S;Метод роботи;;електроригельний;Живлення;;"DC 12В, 900мА";Робоча температура;;-10 ° + 55 °;Розміри;;"замок: 205 х 35 х 41, відповідна планка: 90 х 25 х 2, ригель: 16 х 16";Вага;;720 г;Розмір упаковки (Ш х В х Г);;60 x 60 x 270 мм;Вага брутто;;0.72 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Уголок монтажный для системы контроля доступа MBK-280U;Розміри;;184x45x37.5 мм;Матеріал;;алюміній;Сумісність;;"YM-280,YM-280(LED),YM-280T(LED) YM-280D,YM-280D(LED),YM-280TD(LED)";Розмір упаковки (Ш х В х Г);;50 x 45 x 200 мм;Вага брутто;;0.32 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электрозащелка (power closed) для системы контроля доступа YS-131NC;Живлення;;DC 12B 200 мА;Сила утримання;;500 кг;Розміри;;160x25x31 мм;Розмір упаковки (Ш х В х Г);;60 x 60 x 150 мм;Вага брутто;;0.15 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромеханический замок ATIS Lock SSM;Особливості;;із додатковим захистом кнопки виходу замку від продавлювання;Живлення;;DC 12 В;Робоча температура;;-100;Розміри;;160 х 105 х 37;Вага;;1.3 кг;Матеріал;;сталь нержавіюча;Розмір упаковки (Ш х В х Г);;105 x 90 x 170 мм;Вага брутто;;1.3 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Ригельный замок YB-200LED;Метод роботи;;Нормально відкритий (NO);Живлення;;12В DC 850мА/150мА;Особливості;;"таймер затримки закриття дверей: 0,3,6 та 9 сек";Сила утримання;;1000 кг;Розміри;;190x30x39мм;Розмір упаковки (Ш х В х Г);;60 x 60 x 270 мм;Вага брутто;;0.5 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромеханический замок Atis Lock MB;Метод роботи;;електромеханічний замок;Живлення;;DC 12 В;Особливості;;"Положення на дверях: установка ліва/права, Тип установки: внутрішня, накладна";Робоча температура;;-30 - +70°C;Розміри;;160 х 105 х 37 мм;Розмір упаковки (Ш х В х Г);;105 x 160 x 80 мм;Вага брутто;;1.3 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромеханический замок CISA 14020.18.1 левый;Живлення;;12V AC/DC;Особливості;;"Ширина торцевої планки – 16 мм, Вихід ригеля – 11,5 мм, Струм споживання: 1,4 А.";Баксет;;18 мм;Матеріал;;"Корпус, торцева планка із оцинкованої сталі. Язичок з латуні.";Розмір упаковки (Ш х В х Г);;65 x 25 x 250 мм;Вага брутто;;0.36 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электрозащелка Yli Electronic YS-131NO (power open) узкая;Сила утримання;;500 кг;Живлення;;DC 12 В 450мА;Особливості;;Без живлення: закрита;Розміри;;"клямка: 90 х 28 х 20, планка: 160 х 25 х 3";Вага;;200 г;Матеріал;;сталь нержавіюча;Розмір упаковки (Ш х В х Г);;50 x 45 x 195 мм;Вага брутто;;0.28 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Врезная часть SEVEN LOCK 6085;Метод роботи;;Сумісний з замками SEVEN LOCK: SL-7761/7762/7765/7766/7767/7768;Баксет;;60 мм;Розміри;;Вх300 мм Гх109 мм Шх28 мм;Розмір упаковки (Ш х В х Г);;120 x 30 x 300 мм;Вага брутто;;1 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок Yli Electronic YM-40;Сила утримання;;40 кг;Живлення;;DC12В 160mA;Розміри;;"замок з кріпильною планкою: 70 х 36.5 х 24 мм, відповідна планка: 60 х 32 х 10 мм";Матеріал;;"анодований алюміній (замок), цинк (відповідна планка)";Розмір упаковки (Ш х В х Г);;50 x 45 x 190 мм;Вага брутто;;0.46 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок YM-350N;Метод роботи;;Електромагнітний замок;Сила утримання;;350 кг;Матеріал;;"корпус: анодований алюміній, відповідна частина: цинк";Сумісність;;"планки кріпильні: MBK-350NL, MBK-350NLC, MBK-350NZL";Живлення;;DC 12В | DC 24В;Робоча температура;;-10 ~ +55;Розміри;;"замок 260x57.7x29.6мм, планка: 190х45х13мм";Кількість в ящику;;8 шт;Розмір упаковки (Ш х В х Г);;65 x 65 x 305 мм;Вага брутто;;2.72 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок MBK-350NL;Тип пристрою;;L -подібний кронштейн;Сумісність;;замок YM-350N;Розмір;;260x54.7x32.5 мм;Кількість в ящику;;8 шт;Розмір упаковки (Ш х В х Г);;70 x 60 x 305 мм;Вага брутто;;0.34 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Ригельный замок на стеклянную дверь без рамы YB-500U(LED);Метод роботи;;електрорігельний;Монтаж;;накладний;Без живлення;;відкрит;Сила утримання;;1000 кг;Живлення;;DC 12 В 800мА;Робоча температура;;-40 ~ +60;Розміри;;"замок: 150 х 40 х 37, ригель: 16 х 13 мм";Вага;;1.3 кг;Розмір упаковки (Ш х В х Г);;40 x 150 x 37 мм;Вага брутто;;1.36 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Магнитный замок TML-200;Метод роботи;;електромагнітний;Сила утримання;;200 кг;Монтаж;;накладний;Живлення;;12В;Споживання;;300мА;Розміри;;170х38х20 мм;Розмір упаковки (Ш х В х Г);;60 x 60 x 195 мм;Вага брутто;;1.2 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромеханический замок для контроля доступа ATIS Lock MG;Живлення;;12В/2А;Робоча температура;;-30 ~ +70;Монтаж;;"установка внутрішня накладна, ліва / права";Розміри;;160 х 105 х 37;Вага;;1.3 кг;Розмір упаковки (Ш х В х Г);;150 x 80 x 160 мм;Вага брутто;;1.44 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок YM-350W-S;Сила утримання;;350 кг;Живлення;;"DC12В/480мА, DC24В/240мА";Робоча температура;;-20 - +55 С;Розміри;;"227,5х52х28,5 мм";Особливості;;клас захисту IP68;Розмір упаковки (Ш х В х Г);;7 x 7 x 30 мм;Вага брутто;;2 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок Kraft KRF-200;Сила утримання;;180 кг;Живлення;;12 В 300 мА;Розміри;;170х38х20 мм;Розмір упаковки (Ш х В х Г);;60 x 55 x 195 мм;Вага брутто;;1.16 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок YM-280(BLED);Сила утримання;;280 кг;Живлення;;12/24 В DC;Особливості;;світлодіод для відображення статусу закритий/відкритий;Робоча температура;;-10~+55℃;Розміри;;255x48.8x27.9 мм;Розмір упаковки (Ш х В х Г);;50 x 40 x 250 мм;Вага брутто;;2.1 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Замок электроригельный накладной SEVEN Z-727;Живлення;;"у режимі очікування – 200 мА, у режимі роботи – 1200 мА";Особливості;;"таймер затримки закриття дверей: 0,3,6 секунд";Розміри;;"150 х 27,5 х 34 мм";Розмір упаковки (Ш х В х Г);;28 x 150 x 34 мм;Вага брутто;;0.5 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок LS-280 (ДЛЯ MS-280LED);Тип пристрою;;"Підходить для замків: MS-280Led, MS-280TLED, MS-280FLED";Розмір;;261х39х26 мм;Розмір упаковки (Ш х В х Г);;47 x 28 x 250 мм;Вага брутто;;0.27 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электрозащелка YS-131NC-S (power closed);Метод роботи;;Нормально закритий (NC);Сила утримання;;500 кг;Живлення;;DC 12 В 200мА;Робоча температура;;-10 ~ +55 °C;Розміри;;160 x 25 x 31 мм;Матеріал;;нержавіюча сталь;Розмір упаковки (Ш х В х Г);;60 x 60 x 150 мм;Вага брутто;;0.15 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок Yli MBK-280L-W;Сумісність;;YM-280W-S;Розміри;;235х47х28.5 мм;Розмір упаковки (Ш х В х Г);;60 x 300 x 60 мм;Вага брутто;;0.25 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Умный замок SEVEN LOCK SL-7739BF;Метод роботи;;"Радіопульт, ПК (опціонально), Кнопки консолі, Мобільний телефон (опціонально)";Пам'ять карт і подій;;200;Живлення;;Батарейки;Особливості;;"Можливість встановлення на вулиці, Легка заміна замка, Резервна система відкривання";Розміри;;65 х 65 х 145 мм;Вага;;1 кг;Матеріал;;Сталь;Розмір упаковки (Ш х В х Г);;200 x 90 x 225 мм;Вага брутто;;1.14 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электрозащелка CISA 15005-07 НЗ-AЕ с короткой планкой;Живлення;;12V AC/DC;Особливості;;"Полярність – універсальна, Сумісна із замками з язичком, Монтується в коробку металевих, дерев’яних та металопластикових дверей.";Розмір упаковки (Ш х В х Г);;30 x 25 x 250 мм;Вага брутто;;0.28 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Катушка для замков CISA 07086;Особливості;;"Сумісна із замками серій 16215, 15535, 17685.";Розміри;;34 x 13 x 24 мм;Розмір упаковки (Ш х В х Г);;25 x 15 x 40 мм;Вага брутто;;0.02 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электрозащелка CISA 15160 НЗ-АЕ;Живлення;;12V AC/DC;Розміри;;70 х 21 х 29 мм;Матеріал;;Нержавіючий цинк-алюмінієвий сплав;Розмір упаковки (Ш х В х Г);;35 x 25 x 75 мм;Вага брутто;;0.16 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромеханический замок CISA 12011.50;Живлення;;12V AC/DC;Особливості;;"Ширина торцевої планки – 22 мм. Вихід ригеля – 20 мм. Сила струму – 2,8 А. Опір DC – 3 Ом. Частота – 50-60 Гц";Баксет;;50 мм;Матеріал;;Матеріал корпусу замка – оцинкована сталь. Торцева планка та зворотня планка з матованої латуні;Розмір упаковки (Ш х В х Г);;120 x 30 x 300 мм;Вага брутто;;1.06 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
