category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
301311;Считыватель Dnake AC02С/S;Живлення;;PoE/12В DC;Інтерфейс підключення;;"Wiegand, RS485";Тип карт;;"RFID-картки, PIN-код, NFC, Bluetooth, QR-код, додаток";Антісаботаж;;Підтримує;Робоча температура;;-40℃ - +55℃;Ступінь захисту;;"IP65, IK08";Розміри;;137 x 50 x 27 мм;Монтаж;;накладний/врізний;Розмір упаковки (Ш х В х Г);;95 x 70 x 180 мм;Вага брутто;;0.38 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"8-жильний кабель, максимальна відстань до панелі - до 150 м для інтерфейсу Wiegand, до 30 м для інтерфейсу TouchMemory, до 1000 м для інтерфейсу OSDP";Розмір упаковки (Ш х В х Г);;50 x 40 x 170 мм;Вага брутто;;0.12 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Dahua DHI-ASR1100B-V1 Мifare IP67;Живлення;;"9–15В DC, 100 mA";Потужність споживання;;1 Вт;Інтерфейс підключення;;"RS-485, Wiegand";Тип карт;;Mifare;Частотна характеристика;;13.56 МГц;Відстань зчитування;;0 –3 см;Антісаботаж;;Підтримує;Робоча температура;;-30°C - +60°C;Ступінь захисту;;IP67 (необхідна обробка силіконом);Розміри;;102 × 72 × 18 мм;Вага;;170 г;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;120 x 55 x 180 мм;Вага брутто;;0.16 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;присутній;Індикація станів;;присутній;Робоча температура;;-30 ° С - + 60 ° С;Ступінь захисту;;IP66;Розміри;;96 x 43 x 17 мм;Вага;;100г;Монтаж;;накладний;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;16 x 262 x 218 мм;Вага брутто;;0.136 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель U-Prox SE keypad мультиформат IP65;Метод роботи;;"код, карта, клавіатура, NFC, 2.4 ГГц mobile ID";Живлення;;"+9 - +15 В постійного струму, максимальний струм - до 90 мА";Інтерфейс підключення;;"Wiegand Auto, 26, 32, 34, 37, 40, 42, 56, 58, 64, 80 біт, RS-232, TouchMemory та OSDP (v2.1.7)Wiegand Auto, 26, 32, 34, 37, 40, 42, 56, 58, 64, 80 біт, RS-232, TouchMemory та OSDP (v2.1.7)";Тип карт;;"Mifare, NFC, 13.56 МГц, PayPass (Contactless), PayWave, RFID, 125 кГц, 2.4 ГГц mobile ID, U-Prox Tag, U-Prox Auto Tag";Робоча температура;;-40°С  -  +60°С;Ступінь захисту;;IP65;Розміри;;42.8 х 157.8 х 16 мм;Монтаж;;"8-жильний кабель, максимальна відстань до панелі - до 150 м для інтерфейсу Wiegand, до 30 м для інтерфейсу TouchMemory, до 1000 м для інтерфейсу OSDP";Відстань зчитування;;"NFC, Mifare та RFID 125 кГц - до 5 см, радіо 2,4 ГГц - регульоване 10 см - 15 м";Розмір упаковки (Ш х В х Г);;50 x 40 x 170 мм;Вага брутто;;0.2 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Підтримує;Робоча температура;;–30°C - +70°C;Ступінь захисту;;IP66;Розміри;;123 × 86 × 15 мм;Вага;;350 г;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;86 x 15 x 123 мм;Вага брутто;;0.35 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель СПКВ-04 EM-Marine;Живлення;;12В;Тип карт;;"EM-Marine, Ангстрем";Частотна характеристика;;125 кГц;Відстань зчитування;;8 см;Робоча температура;;-25°С - +50°С;Розміри;;95 х 95 х 25 мм;Розмір упаковки (Ш х В х Г);;80 x 100 x 50 мм;Вага брутто;;0.2 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-40°С - +60°С;Ступінь захисту;;IP65;Розміри;;106.3 x 74.3 x 14 мм;Вага;;210 г;Розмір упаковки (Ш х В х Г);;80 x 35 x 110 мм;Вага брутто;;0.28 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Marine считыватель DS-K1107AE;Живлення;;12В DC;Потужність споживання;;2 Вт;Інтерфейс підключення;;RS-485/Wiegand;Тип карт;;Marine;Частотна характеристика;;125 мГц;Відстань зчитування;;50 мм;Індикація станів;;"живлення, статус";Робоча температура;;-20°C - +65°C;Ступінь захисту;;IP65;Розміри;;115 × 44 × 22 мм;Монтаж;;настінний;Розмір упаковки (Ш х В х Г);;100 x 55 x 150 мм;Вага брутто;;0.22 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;–30°C - +70°C;Ступінь захисту;;IP66;Розміри;;123 × 86 × 15 мм;Вага;;350 г;Монтаж;;накладний;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;190 x 165 x 73 мм;Вага брутто;;0.35 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Hikvision DS-K1201AEF Marine;Метод роботи;;відбиток пальця та карта;Живлення;;12 В DC;Тип карт;;EM;Робоча температура;;-40 °C - 70 °C;Розміри;;62 × 132 × 44 мм;Монтаж;;накладний;Кількість в ящику;;24 шт;Розмір упаковки (Ш х В х Г);;145 x 200 x 95 мм;Вага брутто;;0.44 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20°C - +65°C;Ступінь захисту;;IP64;Розміри;;121 × 86.5 × 14 мм;Вага;;140 г;Розмір упаковки (Ш х В х Г);;95 x 50 x 150 мм;Вага брутто;;0.32 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Dahua DH-ASR1101M Mifare IK08;Метод роботи;;карта;Процесор;;8 Bit;Живлення;;9-15ВDC;Потужність споживання;;100mA;Інтерфейс підключення;;"RS485, Wiegand";Тип карт;;Mifare;Частотна характеристика;;13.56MHz;Відстань зчитування;;6-8см;Клавіатура;;"12 клавіш (0-9, *, #), цифрова клавіша 5 - це кнопка Брайля";Індикація станів;;присутній;Антісаботаж;;тампер;Робоча температура;;-30°C - +60°C;Ступінь захисту;;IK08;Розміри;;110 x 85 x 26 мм;Вага;;500 г;Монтаж;;накладний;Кількість в ящику;;27 шт;Розмір упаковки (Ш х В х Г);;150 x 80 x 160 мм;Вага брутто;;0.62 кг;Строк гарантії;;24 міс.;;;;;;;;;;;≤50мм;Налаштування ID;;Через DIP-перемикачі;Аудіо індикація;;присутній;Індикація станів;;присутній;Антісаботаж;;тампер;Робоча температура;;-20°C - +65°C;Ступінь захисту;;IP 64;Розміри;;132 x 92.3 x 20.5 мм;Вага;;140 г;Монтаж;;накладний;Кількість в ящику;;24 шт;Розмір упаковки (Ш х В х Г);;110 x 50 x 160 мм;Вага брутто;;0.22 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Hikvision DS-K1104M Mifare IP65;Метод роботи;;RFID зчитувач;Процесор;;32-bit;Живлення;;12V DC;Потужність споживання;;≤500mA;Інтерфейс підключення;;RS485 або Wiegand (W26 / W34);Тип карт;;Mifare;Частотна характеристика;;13.56MHz;Відстань зчитування;;≤50мм;Налаштування ID;;Через DIP-перемикачі;Аудіо індикація;;присутній;Індикація станів;;присутній;Антісаботаж;;тампер;Робоча температура;;-20 ° C до + 65 ° C;Вологість;;10% до 90%;Ступінь захисту;;IP65;Розміри;;118мм x 76мм x 23мм;Вага;;≤0.52кг;Монтаж;;накладний;Кількість в ящику;;10 шт;Розмір упаковки (Ш х В х Г);;130 x 65 x 220 мм;Вага брутто;;0.58 кг;Строк гарантії;;24 міс.;;;;;"8-жильний кабель, максимальна відстань до панелі - до 150 м для інтерфейсу Wiegand, до 30 м для інтерфейсу TouchMemory, до 1000 м для інтерфейсу OSDP";Розмір упаковки (Ш х В х Г);;60 x 40 x 140 мм;Вага брутто;;0.14 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Dahua DHI-ASR2102A Mifare IP65;Метод роботи;;Зчитування картки/відбиток пальця;Живлення;;12В 0.5A DC;Потужність споживання;;1.7 Вт;Інтерфейс підключення;;RS-485;Тип карт;;Mifare;Відстань зчитування;;до 5 см;Сканер відбитка пальця;;Підтримує;Антісаботаж;;Підтримує;Робоча температура;;–20°C - +65°C;Ступінь захисту;;IP65;Розміри;;70 × 70 × 26 мм;Вага;;170 г;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;110 x 90 x 97 мм;Вага брутто;;0.16 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;0.24 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Dahua DHI-ASR2100A-D Marine IP66;Метод роботи;;карта;Живлення;;12В 0.5A DC;Інтерфейс підключення;;"RS-485, Wiegand";Тип карт;;Marine;Аудіо індикація;;Підтримує;Антісаботаж;;Підтримує;Робоча температура;;–30°C - +70°C;Ступінь захисту;;IP66;Розміри;;123 × 86 × 15 мм;Вага;;350 г;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;165 x 70 x 185 мм;Вага брутто;;0.36 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ABS пластик;Розміри;;42.8 х 157.8 х 16 мм;Вага;;120 г;Розмір упаковки (Ш х В х Г);;158 x 43 x 16 мм;Вага брутто;;0.26 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Hikvision DS-K1102AEMK EM/Mifare IP64;Метод роботи;;"карта, пароль";Живлення;;"12 В DC, 500 mA";Потужність споживання;;2 Вт;Тип карт;;EM/Mifare;Частотна характеристика;;125/13.56 мГц;Відстань зчитування;;50 мм;Інтерфейс підключення;;"RS-485, Wiegand (W26/ W34)";Робоча температура;;-20°C - +65°C;Ступінь захисту;;IP64;Розміри;;121 × 86.5 × 14 мм;Вага;;140 г;Розмір упаковки (Ш х В х Г);;95 x 50 x 150 мм;Вага брутто;;0.36 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;–30°C - +70°C;Ступінь захисту;;IP66 (силіконовий герметик);Розміри;;123 × 86 × 15 мм;Вага;;350 г;Монтаж;;накладний;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;165 x 70 x 185 мм;Вага брутто;;0.36 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Dahua DHI-ASR2200A-B Bluetooth Mifare;Метод роботи;;Проведення карти/Bluetooth;Живлення;;"12В DC, 0.5 A";Тип карт;;Mifare;Антісаботаж;;Підтримує;Робоча температура;;–30 °C - +70 °C;Ступінь захисту;;IP66;Розміри;;135 × 40 × 15 мм;Вага;;160 г;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;75 x 50 x 200 мм;Вага брутто;;0.2 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;–30°C - +70°C;Ступінь захисту;;IP66;Розміри;;135 × 40 × 15 мм;Вага;;160 г;Монтаж;;накладний;Кількість в ящику;;40 шт;Розмір упаковки (Ш х В х Г);;80 x 55 x 195 мм;Вага брутто;;0.18 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель U-PROX SE steel мультиформат IP65;Метод роботи;;"8-жильний кольоровий кабель, Wiegand - до 150 м, TouchMemory - до 30 м, OSDP - до 1000";Живлення;;+9-+15 В (DC);Потужність споживання;;< 80 мА;Інтерфейс підключення;;"Wiegand Auto, 26, 32, 34, 37, 40, 42, 56, 58, 64, 80 бітів, RS-232, TouchMemory та OSDP v2.2";Тип карт;;"Mifare, NFC, PayPass, PayWave,";Частотна характеристика;;"RFID, 125 кГц: ASK та FSK, 2.4 ГГц mobile ID";Відстань зчитування;;"NFC, ідентифікатори Mifare і 125 кГц - до 4 см, 2,4 ГГц радіо - регулюється від 10 см до 12 м";Робоча температура;;-40°С - +60°С;Ступінь захисту;;IP65;Розміри;;106.3 x 74.3 x 14 мм;Вага;;210 г;Розмір упаковки (Ш х В х Г);;83 x 35 x 110 мм;Вага брутто;;0.28 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;–30°C - +70°C;Ступінь захисту;;IP66;Розміри;;123 × 86 × 15 мм;Вага;;350 г;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;86 x 15 x 123 мм;Вага брутто;;0.35 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Akuvox A01 S Black (8517 69 10 00);Живлення;;"12V DC, 802.3af PoE";Інтерфейс підключення;;RJ45;Тип карт;;Мifare/Marine;Частотна характеристика;;"13.56 мГц, 125 кГц";Робоча температура;;-20°C ~ +55°C;Ступінь захисту;;"IP65, IK07";Розміри;;86 x 86 x 33 мм;Розмір упаковки (Ш х В х Г);;130 x 90 x 150 мм;Вага брутто;;0.38 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Підтримує;Робоча температура;;-20°C - +65°C;Ступінь захисту;;IP65;Розміри;;115 × 44 × 22 мм;Монтаж;;настінний;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;44 x 22 x 115 мм;Вага брутто;;0.2 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Hikvision DS-K1104MK Mifare IP65;Метод роботи;;RFID зчитувач;Процесор;;32-bit;Живлення;;12V DC;Потужність споживання;;≤500mA;Інтерфейс підключення;;RS485 або Wiegand (W26 / W34);Тип карт;;Mifare;Частотна характеристика;;13.56MHz;Відстань зчитування;;≤50mm;Налаштування ID;;Через DIP-перемикачі;Аудіо індикація;;присутній;Клавіатура;;"Клавіатура з 12 клавішами (від 0 до 9, *, #)";Індикація станів;;присутній;Антісаботаж;;тампер;Робоча температура;;-20 ° C до + 65 ° C;Вологість;;10% до 90%;Ступінь захисту;;IP65;Розміри;;118мм x 76мм x 23мм;Вага;;≤0.52кг;Монтаж;;накладний;Кількість в ящику;;10 шт;Розмір упаковки (Ш х В х Г);;125 x 65 x 220 мм;Вага брутто;;0.705 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Hikvision DS-K1201AMF Mifare;Метод роботи;;відбиток пальця та карта;Живлення;;12В DC;Тип карт;;Mifare;Робоча температура;;-40 °C - 70 °C;Розміри;;62 × 132 × 44 мм;Монтаж;;накладний;Кількість в ящику;;24 шт;Розмір упаковки (Ш х В х Г);;150 x 95 x 200 мм;Вага брутто;;0.42 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;–30°C - +70°C;Ступінь захисту;;IP66;Розміри;;135 × 40 × 15 мм;Вага;;160 г;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;40 x 15 x 135 мм;Вага брутто;;0.16 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель SEVEN CR-7452 MF white (mifare);Інтерфейс підключення;;Wiegand 34 біт;Тип карт;;Mifare;Робоча температура;;-40°C - + 60°C;Ступінь захисту;;IP67;Розміри;;48х103х20 мм;Розмір упаковки (Ш х В х Г);;103 x 20 x 48 мм;Вага брутто;;0.15 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;присутній;Індикація станів;;присутній;Робоча температура;;-20 ° C до + 65 ° C;Вологість;;10% до 90%;Ступінь захисту;;IP65;Розміри;;87мм x 87мм x 13.3мм;Монтаж;;накладний;Кількість в ящику;;48 шт;Розмір упаковки (Ш х В х Г);;8 x 350 x 224 мм;Вага брутто;;0.198 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель ZKTeco KR503М IP65;Живлення;;6-14В;Потужність споживання;;70мА;Інтерфейс підключення;;Wiegand-34;Тип карт;;Mifare 13.56 МГц;Відстань зчитування;;5 см;Робоча температура;;-20°C - +65°C;Ступінь захисту;;IP65;Розміри;;116х75х16 мм;Розмір упаковки (Ш х В х Г);;85 x 40 x 140 мм;Вага брутто;;0.14 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ABS пластик;Розміри;;42.8 х 157.8 х 16 мм;Вага;;120 г;Розмір упаковки (Ш х В х Г);;165 x 50 x 40 мм;Вага брутто;;0.18 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Dahua DHI-ASR2201D-B Bluetooth Mifare IP55;Метод роботи;;"карта, Bluetooth, пароль";Процесор;;8 Bit;Живлення;;DC 9-15В;Потужність споживання;;100mA;Інтерфейс підключення;;"RS-485, Wiegand 34";Тип карт;;Mifare;Частотна характеристика;;13.56MГц;Відстань зчитування;;3-5 см;Аудіо індикація;;присутній;Клавіатура;;присутній;Індикація станів;;присутній;Робоча температура;;-30°С  - +60°С;Ступінь захисту;;IP55;Розміри;;47.5х16х135 мм;Вага;;200г;Монтаж;;накладний;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;10 x 320 x 600 мм;Вага брутто;;0.251 кг;Строк гарантії;;24 міс.;;;;;;;;;;;накладний/врізний;Розмір упаковки (Ш х В х Г);;95 x 70 x 185 мм;Вага брутто;;0.38 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель SEVEN CR-7452 MF black (mifare);Інтерфейс підключення;;Wiegand 34 біт;Тип карт;;Mifare;Робоча температура;;-40°C - + 60°C;Ступінь захисту;;IP67;Розміри;;48х103х20 мм;Розмір упаковки (Ш х В х Г);;103 x 20 x 48 мм;Вага брутто;;0.15 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;накладний/врізний;Розмір упаковки (Ш х В х Г);;95 x 70 x 180 мм;Вага брутто;;0.38 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель CR-7451black (EM);Інтерфейс підключення;;Wiegand;Тип карт;;EM-Marin;Відстань зчитування;;7 см;Робоча температура;;-40°С - +60°С;Монтаж;;накладний;Ступінь захисту;;IP67;Розміри;;48х103х20 мм;Розмір упаковки (Ш х В х Г);;103 x 20 x 48 мм;Вага брутто;;0.15 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-30°C - +60°C;Ступінь захисту;;IP67 (необхідна обробка силіконом);Розміри;;102 × 72 × 18 мм;Вага;;170 г;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;120 x 55 x 180 мм;Вага брутто;;0.16 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель ZKTeco QR50BM мультиформат;Метод роботи;;"IC карти, QR коди";Живлення;;"DC 12V, USB 5V";Інтерфейс підключення;;"Wiegand, RS485, USB";Тип карт;;IC;Частотна характеристика;;13.56 МГц;Відстань зчитування;;"код ≥5 см, RFID-карта ≥4 см";Робоча температура;;-20°C - +60°C;Розміри;;86 х 86 х 50 мм;Розмір упаковки (Ш х В х Г);;120 x 80 x 140 мм;Вага брутто;;0.2 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"8-жильний кабель, максимальна відстань до панелі - до 150 м для інтерфейсу Wiegand, до 30 м для інтерфейсу TouchMemory, до 1000 м для інтерфейсу OSDP";Відстань зчитування;;"NFC, Mifare та RFID 125 кГц - до 5 см, радіо 2,4 ГГц - регульоване 10 см - 15 м";Розмір упаковки (Ш х В х Г);;50 x 40 x 170 мм;Вага брутто;;0.2 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301311;Считыватель Atis PR-05 EM-W (white);Живлення;;DС 9-16 В;Потужність споживання;;30 мА;Інтерфейс підключення;;Wiegand 26;Тип карт;;Em-Marine 125 кГц;Відстань зчитування;;10 см;Ступінь захисту;;IP68;Розміри;;100 х 50 х 19 мм;Вага;;105 г;Розмір упаковки (Ш х В х Г);;90 x 40 x 140 мм;Вага брутто;;0.26 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
