category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
71902;Точка доступа MikroTik wAP LTE kit (2024) (wAPR-2nD&EC200A-EU) внешняя;Інтерфейси;;1 x 100М;CPU;;QCA9531 650 MHz;ROM/RAM;;16/64 Мб;Wi-Fi;;802.11b/g/n 2.4 GHz;Мобільні мережі;;"2G 3 (1800MHz)) / 8 (900MHz), 3G 1 (2100MHz) / 5 (850MHz) / 8 (900MHz), LTE TDD 38 (2600MHz) / 40 (2300MHz) / 41 (2500MHz)";LTE модем;;EC200A-EU;Операційна система;;"RouterOS v7, License level 4";Живлення;;"3 (PoE-In, Automotive, DC jack)";Потужність споживання;;7 Вт;Розміри;;185 x 85 x 30 мм;Розмір упаковки (Ш х В х Г);;120 x 80 x 280 мм;Вага брутто;;0.66 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа Mikrotik wAP ac LTE kit (2024) (wAPGR-5HacD2HnD&EC200A-EU);Інтерфейси;;2 x 10/100/1000М;CPU;;Quad-Core IPQ-4018 448-896 (auto) MHz;ROM/RAM;;16/128 Мб;Wi-Fi;;"Wi-Fi 4 802.11b/g/n, Wi-Fi 5 802.11a/n/ac";Мобільні мережі;;"LTE FDD1 (2100MHz) / 3 (1800MHz) / 5 (850MHz) / 7 (2600MHz) / 8 (900MHz) / 20 (800 MHz) / 28 (700MHz), LTE TDD 38 (2600MHz) / 40 (2300MHz) / 41 (2500MHz)";LTE модем;;EC200A-EU;Операційна система;;"RouterOS v7, License level 4";Живлення;;"2 (PoE-In, DC jack)";Потужність споживання;;12 Вт;Розміри;;185 x 85 x 30 мм;Розмір упаковки (Ш х В х Г);;115 x 80 x 275 мм;Вага брутто;;0.78 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа MikroTik GrooveA 52 ac (RBGrooveGA-52HPacn);CPU;;QCA9556 720 МHz;ROM/RAM;;16/64 Мб;Ethernet порти (Uplink);;(1) 10/100/1000 Ethernet порт;Wi-Fi;;"2.4 GHz - 802.11b/g/n, 5GHz - 802.11a/n/ac";Антена;;"2.4 GHz - 24 dBm, 5 GHz - 26 dBm, 6 dBi 2.4 GHz, 8 dBi 5 GHz";Операційна система;;RouterOS 4;Живлення;;"24V, 0.38А адаптер, PoE in Passive PoE";Потужність споживання;;5 Вт;Розміри;;177 x 44 x 44 мм;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;80 x 70 x 380 мм;Вага брутто;;0.5 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа MikroTik hAP ac (RB962UiGS-5HacT2HnT);Операційна система;;RouterOS L4;CPU;;720 MHz;ROM/RAM;;128Мб;Локальна пам'ять;;"16МБ, Flash";Ethernet порти (Uplink);;5x RJ45 (1000M);SFP порт;;1x SFP (1 Гб / с);PoE;;"5й порт, passive PoE";Wi-Fi;;2.4 GHz і 5GHz (5 генерація);Антена;;"вбудована, 2.5 dBi";USB;;є;Живлення;;DC 11-57В / Passive PoE;Потужність споживання;;17Вт;Розміри;;114х137х29 мм;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;29 x 295 x 215 мм;Вага брутто;;0.39 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа MikroTik GrooveA 52 (RBGrooveA-52HPn) внешняя;Операційна система;;RouterOS L4;CPU;;AR9342 600Mh;ROM/RAM;;64Мб;Локальна пам'ять;;"16МБ, Flash";Ethernet порти (Uplink);;1x RJ45 (100M);Wi-Fi;;2.4 GHz або 5GHz (4 генерація);Антена;;"Всеспрямована (360 °), 6dBi";Живлення;;DC 9-30В / Passive PoE;Потужність споживання;;6Вт;Розміри;;177х44х44 мм;Кількість в ящику;;40 шт;Розмір упаковки (Ш х В х Г);;75 x 65 x 305 мм;Вага брутто;;0.5 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа Ruijie Reyee RG-RAP2260 Wi-Fi 6 внутренняя двухдиапазонная;Особливості;;"2.4 ГГц: 574 Мбіт/с, 5 ГГц: 2402 Мбіт/с";Ethernet порти (Uplink);;"1 x 100/1000/2500 Base-T port, 1 x 10/100/1000 Base-T port";Wi-Fi;;"Wi-Fi 6 (IEEE 802.11ax), Wi-Fi 5 (IEEE 802.11ac Wave 2), Wi-Fi 4 (IEEE 802.11n), IEEE 802.11a, IEEE 802.11b/g";Антена;;"2.4 ГГц: 3 dBi, 5 ГГц: 3 dBi";Живлення;;"IEEE 802.3at PoE, DC 12В/2A";Потужність споживання;;18 Вт;Розміри;;194 x 194 x 45.1 мм;Розмір упаковки (Ш х В х Г);;220 x 70 x 220 мм;Вага брутто;;0.84 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа Ruijie Reyee RG-RAP72Pro-OD Wi-Fi 7 внешняя двухдиапазонная;Особливості;;"IP65, Швидкість бездротової передачі даних 5011 Мбіт/с";Ethernet порти (Uplink);;1 x 10/100/1000/2500 BASE-T;Wi-Fi;;"5 ГГц Wi-Fi Протоколи: Wi-Fi4: IEEE 802.11a/n, Wi-Fi5: IEEE 802.11ac Wave2, Wi-Fi6: IEEE 802.11ax, Wi-Fi7: IEEE 802.11be, ● 2,4 ГГц Wi-Fi Протоколи: Wi-Fi4: IEEE 802.11b/g/n, Wi-Fi6: IEEE 802.11ax, Wi-Fi7: IEEE 802.11be";Антена;;"2.4 GHz, 3.62 dBi, 5 GHz, 6.28 dBi";Живлення;;IEEE 802.3at/af;Потужність споживання;;21 Вт;Розміри;;90 x 46 x 239 мм;Розмір упаковки (Ш х В х Г);;130 x 75 x 285 мм;Вага брутто;;0.9 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа MikroTik LHG LTE18 kit (LHGGM&EG18-EA);Інтерфейси;;"(1) Modem (Micro SIM), (1) M.2 слот";CPU;;88F3720 800 МHz ARM 64bit;ROM/RAM;;16/256 Мб;Ethernet порти (Uplink);;10/100/1000;PoE;;802.3af/at 12-57В;Антена;;17 dBi;SIM карта;;Micro SIM;Мобільні мережі;;"LTE категорія 18: 1.2Gbps Downlink, 150Mbps Uplink. 3G категорія R8: 42.2Mbps Downlink, 11.2Mbps Uplink";LTE модем;;R11mL-EG18-EA;Операційна система;;RouterOS v7 L3;Живлення;;"24В, 0.8А адаптер";Розміри;;391 x 391 x 227 мм;Розмір упаковки (Ш х В х Г);;440 x 160 x 460 мм;Вага брутто;;2.32 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа MikroTik cAP lite (RBcAPL-2nD);Операційна система;;RouterOS L4;CPU;;QCA9533 650MHz;ROM/RAM;;64Мб;Локальна пам'ять;;"16МБ, Flash";Ethernet порти (Uplink);;1x RJ45 (100M);Wi-Fi;;2.4 GHz (4 генерація);Антена;;"Всеспрямована (360 °), 1.5 dBi";Живлення;;DC 5В / DC 10-60В / PoE (802.3af / at);Потужність споживання;;4 Вт;Розміри;;Ф88х20 мм;Кількість в ящику;;80 шт;Розмір упаковки (Ш х В х Г);;7 x 410 x 394 мм;Вага брутто;;0.16 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа Ruijie Reyee RG-RAP2266 Wi-Fi 6 внутренняя двухдиапазонная;Особливості;;"2.4 ГГц: 574 Мбіт/с, 5 ГГц: 2402 Мбіт/с";Ethernet порти (Uplink);;1×10/100/1000 Base-T;Wi-Fi;;"Wi-Fi6 (IEEE 802.11ax), Wi-Fi5 (IEEE 802.11ac Wave 2), Wi-Fi4(IEEE 802.11n) IEEE 802.11a IEEE 802.11b/g";Антена;;"2.4 ГГц:3.53dBi, 5 ГГц:5.15dBi";Живлення;;"IEEE 802.3at PoE, DC 12В/2A";Потужність споживання;;18 Вт;Розміри;;220 x 220 x 52.6 мм;Розмір упаковки (Ш х В х Г);;260 x 80 x 270 мм;Вага брутто;;0.9 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа Ruijie Reyee RG-RAP73 PRO Wi-Fi 7 SFP+ внутренняя двухдиапазонная;Особливості;;Швидкість бездротової передачі даних 13657 Мбіт/с;Ethernet порти (Uplink);;"1 x 10 Gbps SFP+, 1 x 10/100/1000/2500BASE-T";Wi-Fi;;Wi-Fi IEEE 802.11a/b/g/n/ac/ax/be;Антена;;"2.4 GHz, 3.6 dBi, 5 GHz, 5.9 dBi, 6 GHz 5.2 dBi";Живлення;;"802.3bt/at PoE, 54V/0.55A DC";Потужність споживання;;30 Вт;Розміри;;220 x 220 x 45 мм;Кількість в ящику;;10 шт;Розмір упаковки (Ш х В х Г);;80 x 265 x 285 мм;Вага брутто;;1.5 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа Ubiquiti U6 PRO (U6-PRO) Wi-Fi 6;CPU;;Dual-Core Cortex A53 1 GHz;ROM/RAM;;512 Мб;Ethernet порти (Uplink);;1 х 10/100/1000 Ethernet;PoE;;802.3af;Wi-Fi;;WiFi 6 802.11 a/b/g/n/ac/ax;Антена;;"2.4 GHz:22 dBm, 4 dBi, 5 GHz:26 dBm, 6 dBi";Живлення;;"PoE+, Passive PoE (48В)";Особливості;;IP54;Потужність споживання;;13 Вт;Розміри;;Ø 197 x 35 мм;Розмір упаковки (Ш х В х Г);;230 x 85 x 230 мм;Вага брутто;;1.16 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа TP-LINK EAP225;Ethernet порти (Uplink);;1x Gigabit Ethernet (RJ-45);Wi-Fi;;IEEE 802.11ac/n/g/b/a;Антена;;"3 внутрішні всеспрямовані антени 2,4 ГГц: 4 дБі, 5 ГГц: 5 дБі";Живлення;;"802.3af/at PoE, пасивний PoE 48 В (+4,5 контактів, -7,8 контактів. Адаптер PoE в комплекті)";Потужність споживання;;9.7Вт;Розміри;;205.5 × 181.5 × 37.1 мм;Розмір упаковки (Ш х В х Г);;230 x 65 x 340 мм;Вага брутто;;0.98 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа MikroTik mAP (RBmAP2nD);Операційна система;;RouterOS v6 L4;CPU;;Qualcomm Atheros AR9531 650 MHz;RAM;;64Мб;Ethernet порти (Uplink);;1x Ethernet;PoE;;"1х Passive PoE 10-57V і 802.3af / at для живлення, 1х Passive PoE вихідний";Wi-Fi;;2.4 Ghz;Антена;;"1х, вбудована 1.2 dBi";USB;;1х microUSB;Підтримка 3G;;підтримує;LTE модем;;підтримує;Живлення;;"DC 8-57В, PoE (Passive, 802.3af / at), microUSB";Розміри;;68x68x19 мм;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;176 x 74 x 57 мм;Вага брутто;;0.2 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа Ruijie Reyee RG-RAP6262(G) Wi-Fi 6 AX1800 уличная всенаправленная;Ethernet порти (Uplink);;2 × 10/100/1000 Base-T;PoE;;IEEE 802.3at;Wi-Fi;;"Wi-Fi 6 (IEEE 802.11ax), Wi-Fi 5 (IEEE 802.11ac Wave2), Wi-Fi 4(IEEE 802.11n)";Антена;;"2.4 GHz, 2 × 2, MU-MIMO, 5 GHz, 2 × 2, MU-MIMO";Максимальна кількість підключень;;256;Покриття;;"2.4 ГГц: 100м, 5 ГГц: 300м";Живлення;;DC 12В/1.5A;Потужність споживання;;18 Вт;Клас захисту;;IP68;Робоча температура;;-30°C - 65°C;Розміри;;200 × 220 × 166 мм;Розмір упаковки (Ш х В х Г);;260 x 220 x 470 мм;Вага брутто;;2.96 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Точка доступа Ruijie Reyee RG-RAP2260(H) Wi-Fi 6 AX6000 Multi-G;Особливості;;Рекомендовані клієнти 512/130;Інтерфейси;;2 x 100/1000/2500 Base-T;PoE;;IEEE 802.3bt;Wi-Fi;;"Wi-Fi 6 (IEEE 802.11ax), Wi-Fi 5 (IEEE 802.11ac Wave 2), Wi-Fi 4 (IEEE 802.11n), IEEE 802.11a, IEEE 802.11b/g";Антена;;"2.4 ГГц, 4×4, MU-MIMO, 5 ГГц, 4×4, MU-MIMO";Живлення;;48В/1A DC;Потужність споживання;;40 Вт;Розміри;;230 x 230 x 49.5 мм;Розмір упаковки (Ш х В х Г);;275 x 80 x 290 мм;Вага брутто;;1.88 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
